1012310,UT Farmers Market,http://vegetables.tennessee.edu/utfm.html,2518 Jacob Drive,"Knoxville, TN",Knox,Tennessee,37996
1008864,UTC Certified Farmers Market,http://www.sdmarketmanager.com,South of Regents Rd. and Arriba St. ,San Diego ,San Diego,California,92122
1001999,Utica Farmers Market,http://www.CityofUtica.com,"Chancellor Park, Bleecker St.",Utica,Oneida,New York,13501
1012402,"Utopia Farmers Market, LLC",,133 North Hendrix Street,Batesburg-Leesville,Lexington,South Carolina,29070
1010073,VA Medical Center Farmer's Market,,500 Foothill Drive,Salt Lake City,Salt Lake,Utah,84148
1011498,VA Palo Alto Farmers' Market,http://www.pcfma.org,3801 Miranda Ave.,Palo Alto ,Santa Clara,California,
1011499,VA San Francisco Certified Farmers' Market,http://pcfma.org,4150 Clement St.,San Francisco ,San Francisco,California,94121
1006550,VA San Francisco Farmers' Market,http://www.pcfma.com,Veterans Drive & 42 Avenue,San Francisco,San Francisco,California,94121
1011358,Vacaville Farmers' Market,http://www.pcfma.org,Main St. between Parker and Dobbins,Vacaville,Contra Costa,California,
1001146,Vaiden Farmers Market,,Mulberry Street,Vaiden,Carroll,Mississippi,39176
1002457,Vail Farmers Market ,http://www.vailfarmersmarket.com,Meadow Dr.,Vail,Eagle,Colorado,8167
1005852,Val Du Vino Farmers Market,,634 French Gulch Rd.,Murphys,Calaveras,California,
1004669,Valdosta Farmers Market,,South Patterson St.,Valdosta,Lowndes,Georgia,31601
1007055,Vale Farmers Market,,Main & A Street,Vale,Malheur County,Oregon,
1011445,Vallco Farmers' Market,http://www.pcfma.org,10101 N. Wolfe Rd.,Cupertino ,Santa Clara,California,95014
1003935,Valle Crucis Farmers Market at Mast General,,Behind the Mast General Store,Valle Crucis,Watauga,North Carolina,28691
1011357,Vallejo Farmers' Market,http://www.pcfma.org,Georgia and Marin St.,Vallejo,Contra Costa,California,
1000831,Valley Center CFM,http://www.sdfarmbureau.org,28751 Cole Grade Rd.,Valley Center,San Diego,California,92082
1005371,Valley City Farmers Market,,800 Block of West Main St.,Valley City,Barnes,North Dakota,58072
1006714,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,"3201 ""F"" Street",Bakersfield,Kern,California,
1008848,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,,Shafter,Kern,California,93263
1007186,Valley Growers Association,,312 Main Street,Fabens,El Paso,Texas,79838
1007147,Valley Growers Association I,,1225 Yandell Drive,El Paso,EL Paso,Texas,79902
1007184,Valley Growers Association II,,324 N. Zaragosa,El Paso,El Paso,Texas,79902
1007152,Valley Growers Association III,,7640 North Loop,El Paso,El Paso,Texas,79901
1007153,Valley Growers Association IV,,14618 Gregg Road,El Paso,El Paso,Texas,79910
1005859,Valley Junction Farmers Market,http://www.valleyjunction.com,100 & 200 blocks on 5th Street,West Des Moines,Polk,Iowa,50265
1000910,Valley of the Moon Certified Farmers' Market,http://www.sonomaplazamarket.org,No. 1 The Plaza,Sonoma,Sonoma,California,95476
1003371,Valleydale Farmers Market,http://www.valleydalefarmersmarket.com,4601 Valleydale Rd.,Birmingham,Shelby,Alabama,35242
1006297,Valliant Farmers Market,,Hwy. 70 West - At Texaco station,Valliant,McCurtain,Oklahoma,74764
1005915,Valois Stone Arch Farmers Market,,"Rt. 414, 1/4 mile south of Valois",Hector,Seneca,New York,14841
1016828,Valparaiso Market,http://valparaisoevents.com/valparaiso-market/,68 Lafayette Street,Valparaiso ,Porter,Indiana,46383
1011899,Van Buren Farmer's Market ,,1409 Main Street,Van Buren,Crawford,Arkansas,72956
1009454,Van Meter Farmers Market ,http://www.farmersmarketonline.com/fm/VanMeterFarmersMarket.html,Van Meter Recreation Complex behind Casey's Market,Van Meter,,Iowa,
1003900,Van Vorst Farmers' Market,http://www.fvvp.org,281 Montgomery St,Jersey City,Hudson,New Jersey,7302
1001459,Van Wert County Farmers Market,,Central Avenue & Market Street,Van Wert,Van Wert,Ohio,
1018535,Vance County Regional Farmers Market,http://vancecounty.org,210 Southpark Dr.,Henderson,Vance,North Carolina,27536
1003260,Vancouver Farmers Market,http://www.vancouverfarmersmarket.com,605 S Esther St,Vancouver,Clark,Washington,98660
1010596,Vandalia Community Farmers Market ,http://www.vandaliafarmersmarket.com,31 Tionda Street,Vandalia,Montgomery,Ohio,45377
1002642,Vandalia Country Market,,421 W Gallatin St.,Vandalia,La Salle,Illinois,62471
1018299,Vandenberg Village Certified Farmers Market,http://www.villagegoesgreen.org,120 Burton Mesa Blvd,Vandenberg Village,Santa Barbara,California,93436
1003594,Vandergrift Farmers' Market,http://www.vandergriftfarmersmarket.weebly.com,Columbia Avenue Parking Lot,Vandergrift,Westmoreland,Pennsylvania,15690
1000237,Vantage Point Farmers Market,http://www.porthuronmarket.com/Main/Home.aspx,51 Water Street,Port Huron,St. Clair,Michigan,48060
1012325,Vashon Farmers Market - Saturday,http://www.vigavashon.org,17519 Vashon Highway SW,Vashon,King,Washington,98070
1012329,Vashon Farmers Market - Wednesday,http://vigavashon.org/farmers-market/,17519 Vashon Highway SW,Vashon,King,Washington,98070
1002938,Vassar Farmers Market,http://www.vassarfarmersmarket.yolasite.com/,205 S. Cass Ave.,Vassar,Tuscola,Michigan,48768
1010619,Veggie Truck Farmers Market,http://www.theveggietruck.org/,1850 Broad St.,Augusta,Richmond,Georgia,30904
1007677,Veneta's Downtown Farmers Market,http://www.ci.veneta.or.us/farmersmarket.html.,88267 Territorial Road,Veneta,Lane,Oregon,97487
1011921,Venice CFM,http://VeniceFarmersMarket.com,,Venice,Los Angeles,California,90291
1011112,Venice Farmer's Market,http://www.thevenicefarmersmarket.com,200 Block of Tampa Ave.,Venice,Sarasota,Florida,34285
1006051,Ventnor International Farmers Market,http://www.ventnorbeautification.com,6415 Atlantic Ave. and Newport Ave.,Ventnor City,Atlantic,New Jersey,8406
1003831,Ventura Saturday Downtown CFM,http://www.vccfarmersmarkets.com,Santa Clara & Palm Streets,Ventura,Ventura,California,93001
1010478,Verde Community Farm and Market,http://www.urbanoasisproject.org/urban-oasis-project-1/verde-gardens-community-farm-and-market,12690 SW 280th Street,Homestead ,Miami-Dade,Florida,33033
1010339,Verde Gardens Farmers Market,,12690 SW 280th Street,Homestead ,Miami-Dade,Florida,33032
1012711,Verde Valley Farmers' Market,,Hollaman and Main,Camp Verde ,Yavapai,Arizona,86322
1006398,Verdigre Farmers Market,,Main Street,Brunswick,Antelope,Nebraska,68720
1018442,Vergennes Farmers Market,,"Kennedy Brothers, 11 Main Street",Vergennes ,Addison,Vermont,5491
1018597,Vermillion Area Farmers Market Summer Saturday Markets,http://www.vermillionfarmersmarket.org,Main and Market Streets,Vermillion,Clay,South Dakota,57069
1018598,Vermillion Area Farmers Market Winter Markets,http://www.vermillionfarmersmarket.org,515 High Street,Vermillion,Clay,South Dakota,57069
1019078,Vermont Farmers Market,https://vtfarmersmarket.org/,Depot Park (at the Walmart Shopping Plaza),Rutland ,Rutland,Vermont,5701
1019080,Vermont Farmers Market,https://vtfarmersmarket.org/,251 West Street,RUTLAND,Rutland,Vermont,5701
1019182,Vernon County Farmers Market,,PO Box 873,Nevada,Vernon,Missouri,64772
1016787,Vernon Farmers Market,,1700 Wilbarger,Vernon ,Wilbarger,Texas,76384
1006503,Vernon Farmers Market,http://www.villageofvernon.org,On Church Street,Vernon,Shiawassee,Michigan,48476
1001588,Vernon Parish Farmers Market,,3rd Street,Leesville,,Louisiana,71446
1011207,Vernonia Open Air Market,,Adams Ave,Vernonia,Columbia,Oregon,97064
1005712,Verona Farmers' Market,http://www.veronafarmersmarket.com/,306 S. Main St,Verona,Dane,Wisconsin,53593
1012655,Verrado Community Farmers Market,http://www.arizonacommunityfarmersmarkets.com/FM_Verrado.html,Main Street and N. Verrado Way,Buckeye,Maricopa,Arizona,85396
1008747,Versailles Area Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=224,Courthouse Square,Versailles,Morgan,Missouri,65084
1004462,Vestal Farmers Market,,rte 434,Vestal,Broome,New York,13850
1005362,VFW - WEST BEND - Saturday,,260 Sand Dr.,WEST BEND,Washington,Wisconsin,
1005056,Vicksburg Farmers Market,http://www.vicksburgfarmersmarket.org,"Corner of Jackson & Washington Streets, downtown",Vicksburg,Warren,Mississippi,39180
1012247,Vicksburg Farmers' Market,,300 N. Richardson ,Vicksburg,Kalamazoo,Michigan,49097
1005831,Victor Farmers' Market,http://www.victorldc.org,60 East Main Street,Victor,Ontario,New York,14564
1009197,Victor Idaho Farmers Market ,http://www.victorfarmersmarket.webs.com,58 N. Main St., Victor,,Idaho,83455
1001235,Victory Tailgate Market,,1329 Tunnel Road,Asheville,Buncombe,North Carolina,28805
1003615,Vidinha Stadium (Sunshine Markets),,Hoolako Road,Lihue,Kauai,Hawaii,96766
1012604,Vienna Saturday Farmers Market,http://VIENNAFARMERSMARKET.COM,301 Center St Sotuh,Vienna,Fairfax,Virginia,22180
1018856,Viera Park Market,,2300 Judge Fran Jamieson Way,Viera,Brevard,Florida,32940
1004344,Villa Park French Market,http://www.bensidounmidwestmarkets.com/,E Park Blvd at S Ardmore Ave.,Villa Park,DuPage,Illinois,60181
1011013,Village Farmers Market,https://www.facebook.com/villagefarmersmarketnc/,3715 Clemmons Road,Clemmons,Forsyth,North Carolina,27012
1011315,Village Farmers Market,http://vfmarket.net,4501 Edmondson Ave,Baltimore,Baltimore City,Maryland,21229
1005718,Village Farmers Market,http://www.thevillagefarmersmarket.org,2614 Hwy 88,St Anthony,Hennepin,Minnesota,55418
1007540,Village Farmers' Market,,Across from Hale Halawai,Kailua-Kona,,Hawaii,96740
1000815,Village Fresh Farmers Market,http://www.brandywinevillage.org/,2101 N Market St,Wilmington,New Castle,Delaware,19802
1019054,Village Green Farmers Market ,https://www.fairfield-city.org/612/Village-Green-Farmers-Market,301 Wessel Drive,Fairfield,Butler,Ohio,45014
1007544,Village Market Cooperative,,106 N MARKET STREET (BEHIND THE PUBLIC LIBRARY),Rockville,Parke County,Indiana,
1012297,Village Market- Slavic Village,http://slavicvillage.org/villagemarket,5106 Fleet Ave,Cleveland ,Cuyahoga,Ohio,44105
1018286,Village of Aurora Farmers Market,https://auroranyfarmersmarket.com/,Main Street (Route 90),Aurora,Cayuga,New York,13026
1012467,Village of Buffalo Grove Farmers Market,http://www.vbg.org/market,971 McHenry Road,Buffalo Grove,Lake,Illinois,60089
1007308,Village of Chesterhill Farmers Market,,Lot adjacent to the Church of Christ on Rt. 377,Chesterhill,Morgan,Ohio,43728
1018155,Village of Constantine Farmers' Market,,165 N Washington St,Constantine,St. Joseph,Michigan,49042
1001747,Village of Cross Keys Farmers Market,,5100 Falls Road,Baltimore,Baltimore City,Maryland,21210
1006132,Village of Denmark Farmers Market,http://www.denmark-wi.org/,100 Railroad Avenue,Denmark,Brown,Wisconsin,54208
1009277,Village of Devon Farmer's Market ,,120 Bridgeport Ave. ,Milford,,Connecticut,6460
1001378,Village of Fishkill Farmers Market,http://www.vofishkill.gov,main street at cary avenue,fishkill,Dutchess,New York,12524
1001133,Village of Lake Bluff Farmers Market,http://www.lakeblufffarmersmarket.com,Corner of E. Scranton Ave. & Sheridan Rd.,Lake Bluff,Lake,Illinois,60044
1003726,Village of LeRoy Farmers Market,,Village Park,LeRoy,Osceola,Michigan,49655
1004408,Village of Otter Lake,http://www.villageofotterlake.com,Intersection of Detroit and Genessee Streets,Otter Lake,Lapeer,Michigan,48464
1010577,Village of Park Forest Farmers' Market,http://www.villageofparkforest.com/,271 Lakewood Blvd,Park Forest,Cook,Illinois,60466
1019156,Village of Skokie Farmers' Market,http://www.skokie.org/FarmersMarket.cfm,5127 Oakton Street,Skokie,Cook,Illinois,60077
1003259,Village of Star Prairie Farmers Market,,2050 Hwy 65,New Richmond,St. Croix,Wisconsin,54017
1011031,Village of Thornton Market in the Park,http://www.thornton60476.com,102 Hubbard St,Thornton,Cook,Illinois,60476
1005477,Village of Tuckahoe Farmers Market,http://www.tuckahoe.com,65 Main Street,Tuckahoe,Westchester,New York,10707
1004560,Village of Weston Farmers Market,http://westonwi.gov/305/Farmers-Market,5500 Schofield Avenue,Weston,Marathon,Wisconsin,54476
1005990,Village Pointe Farmers Market,http://villagepointeshopping.com/events/,17305 Davenport St,Omaha,Douglas,Nebraska,68118
1008701,Ville Platte Farmers Market,http://www.cityofvilleplatte.com,Corner of Main Street and NE Railroad Street (Allen Ortego Downtown Park),Ville Platte ,Evangeline,Louisiana,70586
1002556,Villebois Sunday Market,http://www.villeboissundaymarket.com,11422 SW Barber St.,Wilsonville,Clackamas,Oregon,97070
1012522,Vilonia Handmade & Homegrown Market,,1113 Main St,Vilonia,Faulkner,Arkansas,72173
1006342,Vincennes Historic Farmers Market,http://www.vincennes.org,102 N. Second St.,Vincennes,Knox,Indiana,47591
1008752,Vine Grove Farmers Market,,100 West main Street,Vine Grove ,Hardin,Kentucky,40175
1018214,Vineyard Farmers Market,http://www.vineyardfarmersmarket.com,100 W. Shaw,Fresno ,Fresno,California,93704
1002956,Vintage Certified Farmers Market,,Holmen Rd & Hammer ln.,Stockton,San Joaquin,California,
1002325,Vintage Fair Mall,,3401 Dale Road,Modesto,Stanislaus,California,
1003951,Vinton Farmers Market,http://www.vintonva.gov,204 W. Lee Ave.,Vinton,Roanoke,Virginia,24179
1005242,Vinton Farmers Market,http://www.vprdzone.com,"Vinton Depot, 612 2nd Avenue",Vinton,Benton,Iowa,52349
1000615,Virgil Farmer's Market,,4 Corners,Virgil,Cortland,New York,13045
1008499,Virginia City Farmers Market,,Miners Park,Virginia City,Storey,Nevada,89403
1000447,Virginia Farmers Market,,"8th St. South, Armory parking lot",Virginia,St. Louis,Minnesota,55792
1018516,Virginia Market Square Farmers Market,https://www.irpsmn.org/,250 N 4th Avenue,Virginia ,St. Louis,Minnesota,55792
1003345,Virginia Street Farmers Market,http://www.growrva.com,114 Virginia Street,Richmond,Richmond City,Virginia,23219
1000474,Virginia Wingard United Methodist Farmers Market,,1500 Broad River Road,Columbia,Richland,South Carolina,29210
1012447,Viroqua Farmers'  MARKET-Saturday,http://viroqua-wisconsin.com/farmersmarket,210 Fairgrounds Road,Viroqua ,Vernon,Wisconsin,54665
1012448,Viroqua Farmers' Market-Wednesday,http://viroqua-wisconsin.com/farmersmarket,210 South Main St.,Viroqua ,Vernon,Wisconsin,54665
1000377,Virtua Health Farmers Market,,Corner of Mt. Ephraim Ave. & Atlantic Ave.,Camden,Camden,New Jersey,
1002193,Visalia Farmers Market- Downtown Thursday,http://www.visaliafarmersmarket.com,North and South 100 Blocks of Church Street,Visalia,Tulare,California,93291
1002194,Visalia Farmers Market- Sears Saturday Market,http://www.visaliafarmersmarket.com,5401 Mooney Blvd.,Visalia,Tulare,California,93277
1002195,Visalia Farmers Market- TuesdayTulare Outlet Market,http://www.visaliafarmersmarket.com,1407 Retherford St.,Tulare,Tulare,California,93274
1018267,Vista Farmers Market,http://vistafarmersmarket.com,325 South Melrose Drive,Vista,San Diego,California,92081
1009377,Vliet Street Green Market ,,4420 W Vliet Street, Milwaukee,,Wisconsin,53208
1005360,VNA Farmers' Market,http://www.vnacolorado.org,390 Grant St.,Denver,Denver,Colorado,
1010492,Volcano Farmers Market,,14-4030 wright road,volcano,Hawaii,Hawaii,96785
1001731,Volk Fruit Farm,,5782 Addison-New Carlisle Pike,Casstown,Miami,Ohio,45312
1004969,Volney Farmers Market,,1445 County Route  6,Fulton,Oswego,New York,13069
1004698,Volume Vegetable Produce Farmers Market,,"6643 Highway, 178 East",Fulton,Itawamba,Mississippi,38843
1001760,Volunteer fire dept.farmers market,,3135 forge road,toano,James City,Virginia,23168
1018504,Voluntown Farmers' Market ,,195 Main Street,Voluntown,New London,Connecticut,6384
1000857,Voorhees Town Center Farmers Market,http://www.voorheestowncenter.com/about_us/farmers_market,Somerdale & Burnt Mill Rd.,Voorhees,Camden,New Jersey,8043
1001925,Voorheesville Farmers Market,,68 Maple Ave.,Voorheesville,Albany,New York,12186
1006009,W. 79th St. Greenmarket,http://www.grownyc.org/greenmarket,W. 79th St at Columbus Ave,New York City,New York,New York,
1001383,W. Covina Saturday CFM,,W. Covina Parkway & California Ave.,W. Covina,Los Angeles,California,
1001382,W. Covina Tuesday CFM,,Garvey and Vincent Streets,W. Covina,Los Angeles,California,
1006335,W. Hollywood Monday CFM,http://www.sfma.net,Plummer Park,West Hollywood,Los Angeles,California,90046
1018570,Wabash County Farmers Market,http://www.wabashmarketplace.org/wabash-farmers-market.html,Cass Street and Market Stret,Wabash,Wabash,Indiana,46992
1010394,Wabasha Downtown Farmers Market ,,Main Street West & Allegheny Avenue next to Hill’s Hardware,Wabasha ,Wabasha,Minnesota,55981
1019155,Waco Downtown Farmers Market,http://wacodowntownfarmersmarket.org,500 Washington Avenue,Waco,McLennan,Texas,76701
1009169,Wacousta Community Farmers Market ,http://www.wacoustaumc.org/FARMERSMARKET,9180 Herbison Rd,Eagle,,Michigan,48822
1001918,Wadena Farmers Market,,,Wadena,Wadena,Minnesota,56482
1000713,Wadesville Farmers Market,,7238 Hwy 66,Wadesville,Posey,Indiana,47638
1019046,Wadsworth Farmers Market,http://www.wadsworthfarmersmarket.com,151 Main Street,Wadsworth,Medina,Ohio,44281
1012000,Wagner Farm Arboretum Farmers Market,http://www.wfafnj.org/farmers-market/,46 Mountain Blvd,Warren,Somerset,New Jersey,7059
1005268,Wahiawa District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,1139 A Kilani Avenue,Wahiawa,Honolulu,Hawaii,96786
1004574,Wahoo Farmers Market,,Corner of 7th and Beech,Wahoo,Saunders,Nebraska,68066
1001265,Waialua Farmers' Market,,Waialua Sugar Mill,Honolulu,Honolulu,Hawaii,96824
1009782,Waianae Farmers' Market/Makeke Waianae,http://www.makeke.org,86-120 Farrington Hwy.,Waianae,Honolulu,Hawaii,96792
1005263,Waiau District Park (People's Open Market),http://www.co.honolulu.hi.us/parks/programs/pom,98-1650 Kaahumanu Street,Pearl City,Honolulu,Hawaii,96782
1005269,Waikele Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,94-870 Lumiana Street,Waiapahu,Honolulu,Hawaii,96767
1007541,Waikiki Farmers' Market,,Waikiki Community Center's Parking Lot,Honolulu,Honolulu,Hawaii,96815-3738
1007539,Waikoloa Village Farmers Market,,68-3625 Paniolo Avenue,Waikoloa,Hawaii,Hawaii,96738
1003079,Wailua Homesteads Park (Sunshine Markets),,Malu Road,Kapaa,Kauai,Hawaii,96746
1005264,Waimanalo Beach Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,41-741 Kalanianaole Highway.,Waimanalo,Honolulu,Hawaii,96795
1007321,"Waimea Homestead Farmers Market, Inc.",http://www.waimeafarmersmarket.com, 67-1229 Mamalahoa Hwy,Kamuela,Hawaii,Hawaii,96743
1018246,Waimea Midweek Farmers Market,,67-129 Pukalani Road,Kamuela,Hawaii,Hawaii,96743
1004034,Waimea Town Market at Parker School,http://www.waimeatownmarket.com,65-1224 Lindsey Rd,Kamuela,Hawaii,Hawaii,96743
1005266,Waipahu District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,94-230 Paiwa Street,Waipahu,Honolulu,Hawaii,96767
1018492,Waitsfield Farmers' Market ,http://waitsfieldfarmersmarket.com/,"Mad River Green, Rte 100S ",Waitsfield ,Washington,Vermont,5673
1007306,Wake Forest Farmers Market,http://www.wakeforestfarmersmarket.org,150 N. White St.,Wake Forest,Wake,North Carolina,27587
1005716,Wakefield Farmer's Market,http://www.wakefieldfarmersmarket.org,Hall Park,Wakefield,Middlesex,Massachusetts,1880
1007828,Wakefield Farmers Market,http://www.wakefieldmarketplace.homestead.com,Wakefield Rd. & Rte. 16,Wakefield,Carroll,New Hampshire,3872
1012586,Wakefield Farmers Market ,http://www.fairfaxcounty.gov/parks/farmersmarkets/wakefieldmkt.htm,8100 Braddock Road,Annandale,Fairfax,Virginia,22003
1010927,WakeMed Farmers Market,http://www.wakemed.org/landing.cfm?id=2948,3000 New Bern Ave,Raleigh,Wake,North Carolina,27610
1006414,Walden Farmers Market at Woosters Grove,http://www.villageofwalden.org,"Wooster's Grove Park, 89 E Main Street,",Walden,Orange,New York,12586
1002913,Waldo Farmer's Market,,308 First St.,Waldo,Sheboygan,Wisconsin,53093
1008825,Waldo Farmer's Market,http://www.waldofarmersmarketkc.com,303 West  79th Street,Kansas City,Jackson,Missouri,64114
1011327,Waldo Farmers and Flea Market,http://www.waldofleamarket.com,17805 NE US 301,Waldo,Alachua,Florida,32694
1000665,Waldorf Farmers Market,http://www.waldorffarmersmarket.com,10400 O'DONNELL PL,Waldorf,Charles,Maryland,20601
1006244,Waldron Farmers Market,,Courthouse Parking lot,Waldron,Scott,Arkansas,72958
1006228,Waleska Farmers Market at Reinhardt University,http://www.reinhardt.edu,7300 Reinhardt Circle,Waleska,Cherokee,Georgia,30143
1004860,Walhalla Farmers Market,,Church Street,Walhalla,Oconee,South Carolina,29691
1004457,Walhalla Farmers Market,,,Walhalla,Pembina,North Dakota,
1012293,Walker County Farmer's Market ,,1501 Airport Road ,Jasper ,Walker,Alabama,35001
1003875,Walker Place Farmers Market,http://www.iatp.org/minimarkets,3701 Bryant Ave S,Minneapolis,Hennepin,Minnesota,
1008609,Walker Square Farmers' Market,,Btw 9th & 10th and Mineral & Washington Streets,Milwaukee,Milwaukee,Wisconsin,53204
1001423,Walkersville Farmers Market,,9224 Devilbiss Bridge Road,Frederick,Frederick,Maryland,
1009407,Wallace Community Tailgate Market ,,11202 Harris Rd. (Eastfield Rd.) ,Huntersville,,North Carolina,28078
1011335,Wallingford Farmers Market,http://sfmamarkets.com,4850 Meridian Ave N,Seattle,King,Washington,98103
1007456,Wallingford Farmers Market,,Railroad Station Green,Wallingford,New Haven,Connecticut,6492
1002775,Walloomsac Farmers' Market,http://www.walloomsac.org,321 Main Street,Bennington,Bennington,Vermont,5201
1010245,Wallops Farmers Market,,Mill Dam Road,Wallops Island,Accomack,Virginia,23337
1002850,Wallowa County Farmers Market,http://www.wallowacountyfarmersmarket.com,Main and Joseph Streets,Joseph,Wallowa,Oregon,97846
1002851,Wallowa County Farmers Market,http://www.wallowacountyfarmersmarket.com,Joseph Street,Enterprise ,Wallowa,Oregon,97828
1005882,Walnut Creek Certified Farmers' Market,http://www.cccfm.org,1700 block of Locust St.,Walnut Creek,Contra Costa,California,94596
1007847,Walnut Ridge Farmers Market,,main street across county court house,WalnutRidge,Lawrence County,Arkansas,
1000435,Walnut Valley Farmers' Market,http://www.wvfmarket.com,301 Main Street,Winfield,Cowley,Kansas,67156
1003769,Walpole Farmers Market - Summer,http://www.walpolefarmersmarket.com/,50 Elm St,Walpole,Cheshire,New Hampshire,3608
1003768,Walpole Farmers Market - Winter,http://www.walpolefarmersmarket.com/,34 Elm St,Walpole,Cheshire,New Hampshire,3608
1012452,Walpole Farmers' Market,http://www.walpolemafarmersmarket.com,653 Main Street,Walpole ,Norfolk,Massachusetts,2081
1010157,Walsenburg Farmers Market,,6th and Main,Walsenburg ,Huerfano,Colorado,81089
1002317,Walterboro Farmers Market,,"City Parking Lot, corner of Lucas & E. Washington Sts.",Walterboro,Colleton,South Carolina,29488
1012435,Waltham Farmers' Market,http://www.walthamfarmersmarket.org/,119 School Street,Waltham,Middlesex,Massachusetts,2452
1007333,Walton County Farmers Market,,1588 U.S. Highway 331 South,DeFuniak Springs,Walton,Florida,32433
1001136,Walton Farmers Market,,Main Street (RT 119)-Walton Community Park,Walton,Roane,West Virginia,25286
1018512,Walton Farmers' Market,https://ccedelaware.org/,181 Delaware St,Walton,Delaware,New York,13856
1004502,Walworth County Farmers Market,,Elkhorn Town Square,Elkhorn,Walworth,Wisconsin,53121
1000455,Wapakoneta Farmers' Market,,Behind Town By Auglaize River,Wapakoneta,Auglaize,Ohio,45895
1018219,Wapello County Farmers Market,,,Ottumwa,Wapello,Iowa,52501
1011968,Ward 8 Farmers Market,http://www.Ward8FarmersMarket.com,"Martin Luther King Elementary School, 3200 6th Street SE (Alabama Ave. Entrance)","Washington, DC",District of Columbia,District of Columbia,20032
1004285,Ware Farmers' Market,http://www.warefarmersmarket.org,West Street next to CVS,Ware,Hampshire,Massachusetts,1082
1004256,Waretown Farmers Market,http://www.townshipofocean.org,Route 532,Waretown,Ocean,New Jersey,
1008773,Warner Area Farmers Market,,5 East Main Street,Warner,Merrimack,New Hampshire,3278
1009716,Warren County Farmers & Artisans Market,,202 W. Walton,Warrenton,Warren,Missouri,63383
1005047,Warren County Farmers & Artisans Market,,Diekroeger Park,Wright City,Warren,Missouri,63390
1000766,Warren County Farmers Market,,Parking lot on 2nd Ave.,Warren,Warren,Pennsylvania,16365
1003692,Warren County Farmers Market,,City Parking Lot behind Main Street,McMinniville,Warren,Tennessee,37110
1006134,Warren County Farmers Market,,505 Central Avenue,Springboro,Warren,Ohio,
1004038,Warren County Farmers Market,http://www.warrengrowers.com,Corner of Macon St. and Bragg St.,Warrenton,Warren,North Carolina,27589
1011365,Warren Farmer's Market,http://warrenfarmersmarket.org/,170 North Park Ave.,Warren,Trumbull,Ohio,44481
1000214,Warren Farmers Market,,Hwy 75 and Hwy 1,Warren,Marshall,Minnesota,56762
1003009,Warren Farmers Market,,110 W Main St.,Warren,,Illinois,61087
1000243,Warren Flea Market,,428 Main Stret,Warren,Warren,Ohio,44481
1008750,Warrensburg Main Street Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2072,111 Holden Street,Warrensburg,Johnson,Missouri,64093
1001950,Warrensburgh Riverfront Farmers' Market,http://www.localharvest.org,173 River Street,Warrensburgh,Warren,New York,12885
1018775,Warrenton Farmers Market,http://www.warrentonva.gov/visitors/local_attractions/index.php,Corner of Lee Street and South Fifth Street,Warrenton,Fauquier,Virginia,20186
1018776,Warrenton Farmers Wednesday Market,http://www.warrentonva.gov/visitors/local_attractions/index.php,800 Waterloo Road,Warrenton ,Fauquier,Virginia,20186
1004679,Warrenville Farmers Market,http://www.warrenvilleparks.org,3S200 Route 59,Warrenville,DuPage,Illinois,60555
1018571,Warrick County Farmers' Market,http://www.warrickcountyfarmersmarket.com/,2nd Street and Main Street,Boonville,Warrick,Indiana,47601
1016865,Warsaw Farmer's Market,,1551 Commercial St.,Warsaw,Benton,Missouri,65355
1004839,Warsaw Farmers Market,http://www.warsawfarmersmarket.com/about.html,Route 360 and Main Street,Warsaw,,Virginia,22572
1012184,WARSAW FARMERS' MARKET,,2444  NORTH MAIN ST.,Warsaw,Wyoming,New York,14569
1008753,Warson Woods Farmers' Market,,10001 Manchester Road,Warson Woods,St. Louis,Missouri,63122
1011027,Warwick Valley Farmers' Market,http://www.warwickvalleyfarmersmarket.org,South Street Parking Lot (one block east of Main @ Bank St),Warwick,Orange,New York,10990
1006513,Wasatch Front Farmers Market,http://www.wasatchfrontfarmersmarket.org,6351 South 900 East,Murray,Salt Lake,Utah,84121
1000999,Wasco Farmers Market,,6th & F Street,Wasco,Kern,California,93280
1012016,Washakie County Farmers Market Association,,9th and Big Horn Avenue/20th and Big Horn,Worland,Washakie,Wyoming,82401
1010583,Washburn Farmers Market,http://washburnfarmersmar.wix.com/washburnfarmmarket,509 W Bayfield St,Washburn,Bayfield,Wisconsin,54891
1011982,Washington Borough Farmers Market,http://www.washingtonbid.org/green-team,44 E. Washington Avenue,Washington,Warren,New Jersey,7882
1002593,Washington County Farmers Market,,Corner of Central St. & Pelham Ave.,Chatom,Washington,Alabama,36518
1017920,Washington County Farmers Market,,118 N. Fair St.,Salem,Washington,Indiana,47167
1000415,Washington County Farmers Market,,Highway 64,Plymouth,Washington,North Carolina,27962
1004583,Washington County Farmers Market - Agricultural Education Center,,7313 Sharpsburg Pike,Hagerstown,Washington,Maryland,
